alpha,Stiffness (K),Viscosity (D),Mass (M),(K2),(KD),(D2),bias
,,,,,,,
1.00E-08,1558.352723,-0.566408704,0.049467306,127144.9722,871.6376193,-0.015418792,-0.078563483
0.390340343,0,0,-0.110669244,0,0,0,2.851970575
,,,,,,,
0.390890894,0,0,-0.110207998,0,0,0,2.851971242
,,,,,,,
0.391441444,0,0,-0.109746752,0,0,0,2.851971909
,,,,,,,
0.391991995,0,0,-0.109285505,0,0,0,2.851972575
,,,,,,,
0.392542545,0,0,-0.108824259,0,0,0,2.851973242
,,,,,,,
0.393093096,0,0,-0.108363013,0,0,0,2.851973909
,,,,,,,
0.393643646,0,0,-0.107901767,0,0,0,2.851974576
,,,,,,,
0.394194197,0,0,-0.107440521,0,0,0,2.851975243
,,,,,,,
0.394744748,0,0,-0.106979275,0,0,0,2.851975909
,,,,,,,
0.395295298,0,0,-0.106518029,0,0,0,2.851976576
,,,,,,,
0.395845849,0,0,-0.106056783,0,0,0,2.851977243
,,,,,,,
0.396396399,0,0,-0.105595537,0,0,0,2.85197791
,,,,,,,
0.39694695,0,0,-0.105134291,0,0,0,2.851978577
,,,,,,,
0.3974975,0,0,-0.104673045,0,0,0,2.851979244
,,,,,,,
0.398048051,0,0,-0.104211799,0,0,0,2.85197991
,,,,,,,
0.398598601,0,0,-0.103750553,0,0,0,2.851980577
,,,,,,,
0.399149152,0,0,-0.103289307,0,0,0,2.851981244
,,,,,,,
0.399699702,0,0,-0.102828061,0,0,0,2.851981911
,,,,,,,
0.400250253,0,0,-0.102366815,0,0,0,2.851982578
,,,,,,,
0.400800804,0,0,-0.101905569,0,0,0,2.851983244
,,,,,,,
0.401351354,0,0,-0.101444322,0,0,0,2.851983911
,,,,,,,
0.401901905,0,0,-0.100983076,0,0,0,2.851984578
,,,,,,,
0.402452455,0,0,-0.10052183,0,0,0,2.851985245
,,,,,,,
0.403003006,0,0,-0.100060584,0,0,0,2.851985912
,,,,,,,
0.403553556,0,0,-0.099599338,0,0,0,2.851986579
,,,,,,,
0.404104107,0,0,-0.099138092,0,0,0,2.851987245
,,,,,,,
0.404654657,0,0,-0.098676846,0,0,0,2.851987912
,,,,,,,
0.405205208,0,0,-0.0982156,0,0,0,2.851988579
,,,,,,,
0.405755758,0,0,-0.097754354,0,0,0,2.851989246
,,,,,,,
0.406306309,0,0,-0.097293108,0,0,0,2.851989913
,,,,,,,
0.406856859,0,0,-0.096831862,0,0,0,2.851990579
,,,,,,,
0.40740741,0,0,-0.096370616,0,0,0,2.851991246
,,,,,,,
0.407957961,0,0,-0.09590937,0,0,0,2.851991913
,,,,,,,
0.408508511,0,0,-0.095448124,0,0,0,2.85199258
,,,,,,,
0.409059062,0,0,-0.094986878,0,0,0,2.851993247
,,,,,,,
0.409609612,0,0,-0.094525632,0,0,0,2.851993914
,,,,,,,
0.410160163,0,0,-0.094064386,0,0,0,2.85199458
,,,,,,,
0.410710713,0,0,-0.09360314,0,0,0,2.851995247
,,,,,,,
0.411261264,0,0,-0.093141893,0,0,0,2.851995914
,,,,,,,
0.411811814,0,0,-0.092680647,0,0,0,2.851996581
,,,,,,,
0.412362365,0,0,-0.092219401,0,0,0,2.851997248
,,,,,,,
0.412912915,0,0,-0.091758155,0,0,0,2.851997914
,,,,,,,
0.413463466,0,0,-0.091296909,0,0,0,2.851998581
,,,,,,,
0.414014016,0,0,-0.090835663,0,0,0,2.851999248
,,,,,,,
0.414564567,0,0,-0.090374417,0,0,0,2.851999915
,,,,,,,
0.415115118,0,0,-0.089913171,0,0,0,2.852000582
,,,,,,,
0.415665668,0,0,-0.089451925,0,0,0,2.852001249
,,,,,,,
0.416216219,0,0,-0.088990679,0,0,0,2.852001915
,,,,,,,
0.416766769,0,0,-0.088529433,0,0,0,2.852002582
,,,,,,,
0.41731732,0,0,-0.088068187,0,0,0,2.852003249
,,,,,,,
0.41786787,0,0,-0.087606941,0,0,0,2.852003916
,,,,,,,
0.418418421,0,0,-0.087145695,0,0,0,2.852004583
,,,,,,,
0.418968971,0,0,-0.086684449,0,0,0,2.852005249
,,,,,,,
0.419519522,0,0,-0.086223203,0,0,0,2.852005916
,,,,,,,
0.420070072,0,0,-0.085761957,0,0,0,2.852006583
,,,,,,,
0.420620623,0,0,-0.08530071,0,0,0,2.85200725
,,,,,,,
0.421171174,0,0,-0.084839464,0,0,0,2.852007917
,,,,,,,
0.421721724,0,0,-0.084378218,0,0,0,2.852008584
,,,,,,,
0.422272275,0,0,-0.083916972,0,0,0,2.85200925
,,,,,,,
0.422822825,0,0,-0.083455726,0,0,0,2.852009917
,,,,,,,
0.423373376,0,0,-0.08299448,0,0,0,2.852010584
,,,,,,,
0.423923926,0,0,-0.082533234,0,0,0,2.852011251
,,,,,,,
0.424474477,0,0,-0.082071988,0,0,0,2.852011918
,,,,,,,
0.425025027,0,0,-0.081610742,0,0,0,2.852012584
,,,,,,,
0.425575578,0,0,-0.081149496,0,0,0,2.852013251
,,,,,,,
0.426126128,0,0,-0.08068825,0,0,0,2.852013918
,,,,,,,
0.426676679,0,0,-0.080227004,0,0,0,2.852014585
,,,,,,,
0.427227229,0,0,-0.079765758,0,0,0,2.852015252
,,,,,,,
0.42777778,0,0,-0.079304512,0,0,0,2.852015919
,,,,,,,
0.428328331,0,0,-0.078843266,0,0,0,2.852016585
,,,,,,,
0.428878881,0,0,-0.07838202,0,0,0,2.852017252
,,,,,,,
0.429429432,0,0,-0.077920774,0,0,0,2.852017919
,,,,,,,
0.429979982,0,0,-0.077459527,0,0,0,2.852018586
,,,,,,,
0.430530533,0,0,-0.076998281,0,0,0,2.852019253
,,,,,,,
0.431081083,0,0,-0.076537035,0,0,0,2.852019919
,,,,,,,
0.431631634,0,0,-0.076075789,0,0,0,2.852020586
,,,,,,,
0.432182184,0,0,-0.075614543,0,0,0,2.852021253
,,,,,,,
0.432732735,0,0,-0.075153297,0,0,0,2.85202192
,,,,,,,
0.433283285,0,0,-0.074692051,0,0,0,2.852022587
,,,,,,,
0.433833836,0,0,-0.074230805,0,0,0,2.852023254
,,,,,,,
0.434384386,0,0,-0.073769559,0,0,0,2.85202392
,,,,,,,
0.434934937,0,0,-0.073308313,0,0,0,2.852024587
,,,,,,,
0.435485488,0,0,-0.072847067,0,0,0,2.852025254
,,,,,,,
0.436036038,0,0,-0.072385821,0,0,0,2.852025921
,,,,,,,
0.436586589,0,0,-0.071924575,0,0,0,2.852026588
,,,,,,,
0.437137139,0,0,-0.071463329,0,0,0,2.852027254
,,,,,,,
0.43768769,0,0,-0.071002083,0,0,0,2.852027921
,,,,,,,
0.43823824,0,0,-0.070540837,0,0,0,2.852028588
,,,,,,,
0.438788791,0,0,-0.070079591,0,0,0,2.852029255
,,,,,,,
0.439339341,0,0,-0.069618345,0,0,0,2.852029922
,,,,,,,
0.439889892,0,0,-0.069157098,0,0,0,2.852030589
,,,,,,,
0.440440442,0,0,-0.068695852,0,0,0,2.852031255
,,,,,,,
0.440990993,0,0,-0.068234606,0,0,0,2.852031922
,,,,,,,
0.441541544,0,0,-0.06777336,0,0,0,2.852032589
,,,,,,,
0.442092094,0,0,-0.067312114,0,0,0,2.852033256
,,,,,,,
0.442642645,0,0,-0.066850868,0,0,0,2.852033923
,,,,,,,
0.443193195,0,0,-0.066389622,0,0,0,2.852034589
,,,,,,,
0.443743746,0,0,-0.065928376,0,0,0,2.852035256
,,,,,,,
0.444294296,0,0,-0.06546713,0,0,0,2.852035923
,,,,,,,
0.444844847,0,0,-0.065005884,0,0,0,2.85203659
,,,,,,,
0.445395397,0,0,-0.064544638,0,0,0,2.852037257
,,,,,,,
0.445945948,0,0,-0.064083392,0,0,0,2.852037924
,,,,,,,
0.446496498,0,0,-0.063622146,0,0,0,2.85203859
,,,,,,,
0.447047049,0,0,-0.0631609,0,0,0,2.852039257
,,,,,,,
0.447597599,0,0,-0.062699654,0,0,0,2.852039924
,,,,,,,
0.44814815,0,0,-0.062238408,0,0,0,2.852040591
,,,,,,,
0.448698701,0,0,-0.061777162,0,0,0,2.852041258
,,,,,,,
0.449249251,0,0,-0.061315915,0,0,0,2.852041924
,,,,,,,
0.449799802,0,0,-0.060854669,0,0,0,2.852042591
,,,,,,,
0.450350352,0,0,-0.060393423,0,0,0,2.852043258
,,,,,,,
0.450900903,0,0,-0.059932177,0,0,0,2.852043925
,,,,,,,
0.451451453,0,0,-0.059470931,0,0,0,2.852044592
,,,,,,,
0.452002004,0,0,-0.059009685,0,0,0,2.852045259
,,,,,,,
0.452552554,0,0,-0.058548439,0,0,0,2.852045925
,,,,,,,
0.453103105,0,0,-0.058087193,0,0,0,2.852046592
,,,,,,,
0.453653655,0,0,-0.057625947,0,0,0,2.852047259
,,,,,,,
0.454204206,0,0,-0.057164701,0,0,0,2.852047926
,,,,,,,
0.454754756,0,0,-0.056703455,0,0,0,2.852048593
,,,,,,,
0.455305307,0,0,-0.056242209,0,0,0,2.852049259
,,,,,,,
0.455855858,0,0,-0.055780963,0,0,0,2.852049926
,,,,,,,
0.456406408,0,0,-0.055319717,0,0,0,2.852050593
,,,,,,,
0.456956959,0,0,-0.054858471,0,0,0,2.85205126
,,,,,,,
0.457507509,0,0,-0.054397225,0,0,0,2.852051927
,,,,,,,
0.45805806,0,0,-0.053935979,0,0,0,2.852052594
,,,,,,,
0.45860861,0,0,-0.053474733,0,0,0,2.85205326
,,,,,,,
0.459159161,0,0,-0.053013486,0,0,0,2.852053927
,,,,,,,
0.459709711,0,0,-0.05255224,0,0,0,2.852054594
,,,,,,,
0.460260262,0,0,-0.052090994,0,0,0,2.852055261
,,,,,,,
0.460810812,0,0,-0.051629748,0,0,0,2.852055928
,,,,,,,
0.461361363,0,0,-0.051168502,0,0,0,2.852056594
,,,,,,,
0.461911914,0,0,-0.050707256,0,0,0,2.852057261
,,,,,,,
0.462462464,0,0,-0.05024601,0,0,0,2.852057928
,,,,,,,
0.463013015,0,0,-0.049784764,0,0,0,2.852058595
,,,,,,,
0.463563565,0,0,-0.049323518,0,0,0,2.852059262
,,,,,,,
0.464114116,0,0,-0.048862272,0,0,0,2.852059929
,,,,,,,
0.464664666,0,0,-0.048401026,0,0,0,2.852060595
,,,,,,,
0.465215217,0,0,-0.04793978,0,0,0,2.852061262
,,,,,,,
0.465765767,0,0,-0.047478534,0,0,0,2.852061929
,,,,,,,
0.466316318,0,0,-0.047017288,0,0,0,2.852062596
,,,,,,,
0.466866868,0,0,-0.046556042,0,0,0,2.852063263
,,,,,,,
0.467417419,0,0,-0.046094796,0,0,0,2.852063929
,,,,,,,
0.467967969,0,0,-0.04563355,0,0,0,2.852064596
,,,,,,,
0.46851852,0,0,-0.045172303,0,0,0,2.852065263
,,,,,,,
0.469069071,0,0,-0.044711057,0,0,0,2.85206593
,,,,,,,
0.469619621,0,0,-0.044249811,0,0,0,2.852066597
,,,,,,,
0.470170172,0,0,-0.043788565,0,0,0,2.852067264
,,,,,,,
0.470720722,0,0,-0.043327319,0,0,0,2.85206793
,,,,,,,
0.471271273,0,0,-0.042866073,0,0,0,2.852068597
,,,,,,,
0.471821823,0,0,-0.042404827,0,0,0,2.852069264
,,,,,,,
0.472372374,0,0,-0.041943581,0,0,0,2.852069931
,,,,,,,
0.472922924,0,0,-0.041482335,0,0,0,2.852070598
,,,,,,,
0.473473475,0,0,-0.041021089,0,0,0,2.852071264
,,,,,,,
0.474024025,0,0,-0.040559843,0,0,0,2.852071931
,,,,,,,
0.474574576,0,0,-0.040098597,0,0,0,2.852072598
,,,,,,,
0.475125126,0,0,-0.039637351,0,0,0,2.852073265
,,,,,,,
0.475675677,0,0,-0.039176105,0,0,0,2.852073932
,,,,,,,
0.476226228,0,0,-0.038714859,0,0,0,2.852074599
,,,,,,,
0.476776778,0,0,-0.038253613,0,0,0,2.852075265
,,,,,,,
0.477327329,0,0,-0.037792367,0,0,0,2.852075932
,,,,,,,
0.477877879,0,0,-0.03733112,0,0,0,2.852076599
,,,,,,,
0.47842843,0,0,-0.036869874,0,0,0,2.852077266
,,,,,,,
0.47897898,0,0,-0.036408628,0,0,0,2.852077933
,,,,,,,
0.479529531,0,0,-0.035947382,0,0,0,2.852078599
,,,,,,,
0.480080081,0,0,-0.035486136,0,0,0,2.852079266
,,,,,,,
0.480630632,0,0,-0.03502489,0,0,0,2.852079933
,,,,,,,
0.481181182,0,0,-0.034563644,0,0,0,2.8520806
,,,,,,,
0.481731733,0,0,-0.034102398,0,0,0,2.852081267
,,,,,,,
0.482282284,0,0,-0.033641152,0,0,0,2.852081934
,,,,,,,
0.482832834,0,0,-0.033179906,0,0,0,2.8520826
,,,,,,,
0.483383385,0,0,-0.03271866,0,0,0,2.852083267
,,,,,,,
0.483933935,0,0,-0.032257414,0,0,0,2.852083934
,,,,,,,
0.484484486,0,0,-0.031796168,0,0,0,2.852084601
,,,,,,,
0.485035036,0,0,-0.031334922,0,0,0,2.852085268
,,,,,,,
0.485585587,0,0,-0.030873676,0,0,0,2.852085934
,,,,,,,
0.486136137,0,0,-0.03041243,0,0,0,2.852086601
,,,,,,,
0.486686688,0,0,-0.029951184,0,0,0,2.852087268
,,,,,,,
0.487237238,0,0,-0.029489938,0,0,0,2.852087935
,,,,,,,
0.487787789,0,0,-0.029028691,0,0,0,2.852088602
,,,,,,,
0.488338339,0,0,-0.028567445,0,0,0,2.852089269
,,,,,,,
0.48888889,0,0,-0.028106199,0,0,0,2.852089935
,,,,,,,
0.489439441,0,0,-0.027644953,0,0,0,2.852090602
,,,,,,,
0.489989991,0,0,-0.027183707,0,0,0,2.852091269
,,,,,,,
0.490540542,0,0,-0.026722461,0,0,0,2.852091936
,,,,,,,
0.491091092,0,0,-0.026261215,0,0,0,2.852092603
,,,,,,,
0.491641643,0,0,-0.025799969,0,0,0,2.852093269
,,,,,,,
0.492192193,0,0,-0.025338723,0,0,0,2.852093936
,,,,,,,
0.492742744,0,0,-0.024877477,0,0,0,2.852094603
,,,,,,,
0.493293294,0,0,-0.024416231,0,0,0,2.85209527
,,,,,,,
0.493843845,0,0,-0.023954985,0,0,0,2.852095937
,,,,,,,
0.494394395,0,0,-0.023493739,0,0,0,2.852096604
,,,,,,,
0.494944946,0,0,-0.023032493,0,0,0,2.85209727
,,,,,,,
0.495495496,0,0,-0.022571247,0,0,0,2.852097937
,,,,,,,
0.496046047,0,0,-0.022110001,0,0,0,2.852098604
,,,,,,,
0.496596598,0,0,-0.021648755,0,0,0,2.852099271
,,,,,,,
0.497147148,0,0,-0.021187508,0,0,0,2.852099938
,,,,,,,
0.497697699,0,0,-0.020726262,0,0,0,2.852100604
,,,,,,,
0.498248249,0,0,-0.020265016,0,0,0,2.852101271
,,,,,,,
0.4987988,0,0,-0.01980377,0,0,0,2.852101938
,,,,,,,
0.49934935,0,0,-0.019342524,0,0,0,2.852102605
,,,,,,,
0.499899901,0,0,-0.018881278,0,0,0,2.852103272
,,,,,,,
0.500450451,0,0,-0.018420032,0,0,0,2.852103939
,,,,,,,
0.501001002,0,0,-0.017958786,0,0,0,2.852104605
,,,,,,,
0.501551552,0,0,-0.01749754,0,0,0,2.852105272
,,,,,,,
0.502102103,0,0,-0.017036294,0,0,0,2.852105939
,,,,,,,
0.502652654,0,0,-0.016575048,0,0,0,2.852106606
,,,,,,,
0.503203204,0,0,-0.016113802,0,0,0,2.852107273
,,,,,,,
0.503753755,0,0,-0.015652556,0,0,0,2.852107939
,,,,,,,
0.504304305,0,0,-0.01519131,0,0,0,2.852108606
,,,,,,,
0.504854856,0,0,-0.014730064,0,0,0,2.852109273
,,,,,,,
0.505405406,0,0,-0.014268818,0,0,0,2.85210994
,,,,,,,
0.505955957,0,0,-0.013807572,0,0,0,2.852110607
,,,,,,,
0.506506507,0,0,-0.013346325,0,0,0,2.852111274
,,,,,,,
0.507057058,0,0,-0.012885079,0,0,0,2.85211194
,,,,,,,
0.507607608,0,0,-0.012423833,0,0,0,2.852112607
,,,,,,,
0.508158159,0,0,-0.011962587,0,0,0,2.852113274
,,,,,,,
0.508708709,0,0,-0.011501341,0,0,0,2.852113941
,,,,,,,
0.50925926,0,0,-0.011040095,0,0,0,2.852114608
,,,,,,,
0.509809811,0,0,-0.010578849,0,0,0,2.852115274
,,,,,,,
0.510360361,0,0,-0.010117603,0,0,0,2.852115941
,,,,,,,
0.510910912,0,0,-0.009656357,0,0,0,2.852116608
,,,,,,,
0.511461462,0,0,-0.009195111,0,0,0,2.852117275
,,,,,,,
0.512012013,0,0,-0.008733865,0,0,0,2.852117942
,,,,,,,
0.512562563,0,0,-0.008272619,0,0,0,2.852118609
,,,,,,,
0.513113114,0,0,-0.007811373,0,0,0,2.852119275
,,,,,,,
0.513663664,0,0,-0.007350127,0,0,0,2.852119942
,,,,,,,
0.514214215,0,0,-0.006888881,0,0,0,2.852120609
,,,,,,,
0.514764765,0,0,-0.006427635,0,0,0,2.852121276
,,,,,,,
0.515315316,0,0,-0.005966389,0,0,0,2.852121943
,,,,,,,
0.515865866,0,0,-0.005505143,0,0,0,2.852122609
,,,,,,,
0.516416417,0,0,-0.005043896,0,0,0,2.852123276
,,,,,,,
0.516966968,0,0,-0.00458265,0,0,0,2.852123943
,,,,,,,
0.517517518,0,0,-0.004121404,0,0,0,2.85212461
,,,,,,,
0.518068069,0,0,-0.003660158,0,0,0,2.852125277
,,,,,,,
0.518618619,0,0,-0.003198912,0,0,0,2.852125944
,,,,,,,
0.51916917,0,0,-0.002737666,0,0,0,2.85212661
,,,,,,,
0.51971972,0,0,-0.00227642,0,0,0,2.852127277
,,,,,,,
0.520270271,0,0,-0.001815174,0,0,0,2.852127944
,,,,,,,
0.520820821,0,0,-0.001353928,0,0,0,2.852128611
,,,,,,,
0.521371372,0,0,-0.000892682,0,0,0,2.852129278
,,,,,,,
0.521921922,0,0,-0.000431436,0,0,0,2.852129944
,,,,,,,
0.522472473,0,0,0,0,0,0,2.852130568
,,,,,,,
0.523023024,0,0,0,0,0,0,2.852130568
,,,,,,,
0.523573574,0,0,0,0,0,0,2.852130568
,,,,,,,
0.524124125,0,0,0,0,0,0,2.852130568
,,,,,,,
0.524674675,0,0,0,0,0,0,2.852130568
,,,,,,,
0.525225226,0,0,0,0,0,0,2.852130568
,,,,,,,
0.525775776,0,0,0,0,0,0,2.852130568
,,,,,,,
0.526326327,0,0,0,0,0,0,2.852130568
,,,,,,,
0.526876877,0,0,0,0,0,0,2.852130568
,,,,,,,
0.527427428,0,0,0,0,0,0,2.852130568
,,,,,,,
0.527977978,0,0,0,0,0,0,2.852130568
,,,,,,,
0.528528529,0,0,0,0,0,0,2.852130568
,,,,,,,
0.529079079,0,0,0,0,0,0,2.852130568
,,,,,,,
0.52962963,0,0,0,0,0,0,2.852130568
,,,,,,,
0.530180181,0,0,0,0,0,0,2.852130568
,,,,,,,
0.530730731,0,0,0,0,0,0,2.852130568
,,,,,,,
0.531281282,0,0,0,0,0,0,2.852130568
,,,,,,,
0.531831832,0,0,0,0,0,0,2.852130568
,,,,,,,
0.532382383,0,0,0,0,0,0,2.852130568
,,,,,,,
0.532932933,0,0,0,0,0,0,2.852130568
,,,,,,,
0.533483484,0,0,0,0,0,0,2.852130568
,,,,,,,
0.534034034,0,0,0,0,0,0,2.852130568
,,,,,,,
0.534584585,0,0,0,0,0,0,2.852130568
,,,,,,,
0.535135135,0,0,0,0,0,0,2.852130568
,,,,,,,
0.535685686,0,0,0,0,0,0,2.852130568
,,,,,,,
0.536236236,0,0,0,0,0,0,2.852130568
,,,,,,,
0.536786787,0,0,0,0,0,0,2.852130568
,,,,,,,
0.537337338,0,0,0,0,0,0,2.852130568
,,,,,,,
0.537887888,0,0,0,0,0,0,2.852130568
,,,,,,,
0.538438439,0,0,0,0,0,0,2.852130568
,,,,,,,
0.538988989,0,0,0,0,0,0,2.852130568
,,,,,,,
0.53953954,0,0,0,0,0,0,2.852130568
,,,,,,,
0.54009009,0,0,0,0,0,0,2.852130568
,,,,,,,
0.540640641,0,0,0,0,0,0,2.852130568
,,,,,,,
0.541191191,0,0,0,0,0,0,2.852130568
,,,,,,,
0.541741742,0,0,0,0,0,0,2.852130568
,,,,,,,
0.542292292,0,0,0,0,0,0,2.852130568
,,,,,,,
0.542842843,0,0,0,0,0,0,2.852130568
,,,,,,,
0.543393394,0,0,0,0,0,0,2.852130568
,,,,,,,
0.543943944,0,0,0,0,0,0,2.852130568
,,,,,,,
0.544494495,0,0,0,0,0,0,2.852130568
,,,,,,,
0.545045045,0,0,0,0,0,0,2.852130568
,,,,,,,
0.545595596,0,0,0,0,0,0,2.852130568
,,,,,,,
0.546146146,0,0,0,0,0,0,2.852130568
,,,,,,,
0.546696697,0,0,0,0,0,0,2.852130568
,,,,,,,
0.547247247,0,0,0,0,0,0,2.852130568
,,,,,,,
0.547797798,0,0,0,0,0,0,2.852130568
,,,,,,,
0.548348348,0,0,0,0,0,0,2.852130568
,,,,,,,
0.548898899,0,0,0,0,0,0,2.852130568
,,,,,,,
0.549449449,0,0,0,0,0,0,2.852130568
,,,,,,,
0.55,0,0,0,0,0,0,2.852130568
