t,x,dx,ddx,f,x2,dx2,xdx,c
5.286301,0.002034,-0.006588,0.209193,3.85183,4.14E-06,0.043761711,-1.34E-05,1
5.286401,0.002033,-0.006552,0.217795,3.827812,4.13E-06,0.047434662,-1.33E-05,1
5.286501,0.002033,-0.006519,0.224612,3.823392,4.13E-06,0.050450551,-1.33E-05,1
5.286601,0.002032,-0.006428,0.265827,3.819235,4.13E-06,0.070663994,-1.31E-05,1
5.286701,0.002032,-0.006402,0.265287,3.799232,4.13E-06,0.070377192,-1.30E-05,1
5.286801,0.002031,-0.006318,0.299856,3.798141,4.12E-06,0.089913621,-1.28E-05,1
5.286901,0.002031,-0.006239,0.329321,3.780577,4.12E-06,0.108452321,-1.27E-05,1
5.287001,0.00203,-0.006165,0.35417,3.765256,4.12E-06,0.125436389,-1.25E-05,1
5.287101,0.00203,-0.006095,0.374852,3.75161,4.12E-06,0.140514022,-1.24E-05,1
5.287201,0.002029,-0.006029,0.391778,3.739529,4.12E-06,0.153490001,-1.22E-05,1
5.287301,0.002029,-0.005967,0.405323,3.728898,4.12E-06,0.164286734,-1.21E-05,1
5.287401,0.002028,-0.005849,0.451832,3.71961,4.11E-06,0.204152156,-1.19E-05,1
5.287501,0.002028,-0.005798,0.4553,3.695067,4.11E-06,0.20729809,-1.18E-05,1
5.287601,0.002027,-0.005691,0.492726,3.68999,4.11E-06,0.242778911,-1.15E-05,1
5.287701,0.002027,-0.005649,0.488022,3.668955,4.11E-06,0.238165472,-1.15E-05,1
5.287801,0.002027,-0.00555,0.518108,3.667138,4.11E-06,0.2684359,-1.12E-05,1
5.287901,0.002026,-0.005457,0.542828,3.649122,4.10E-06,0.294662238,-1.11E-05,1
5.288001,0.002026,-0.00537,0.562715,3.633599,4.10E-06,0.316648171,-1.09E-05,1
5.288101,0.002025,-0.005288,0.578262,3.619982,4.10E-06,0.334386941,-1.07E-05,1
5.288201,0.002025,-0.00515,0.625918,3.608138,4.10E-06,0.391773343,-1.04E-05,1
5.288301,0.002025,-0.005081,0.629773,3.581436,4.10E-06,0.396614032,-1.03E-05,1
5.288401,0.002024,-0.005016,0.630912,3.574568,4.10E-06,0.398049952,-1.02E-05,1
5.288501,0.002024,-0.004895,0.665648,3.568581,4.10E-06,0.44308726,-9.91E-06,1
5.288601,0.002024,-0.004842,0.657943,3.547309,4.10E-06,0.432888991,-9.80E-06,1
5.288701,0.002023,-0.004731,0.684767,3.545463,4.09E-06,0.468905844,-9.57E-06,1
5.288801,0.002023,-0.004627,0.706004,3.527616,4.09E-06,0.498441648,-9.36E-06,1
5.288901,0.002023,-0.00453,0.722227,3.512444,4.09E-06,0.52161184,-9.16E-06,1
5.289001,0.002022,-0.004438,0.733961,3.499342,4.09E-06,0.53869875,-8.97E-06,1
5.289101,0.002022,-0.004352,0.741688,3.488166,4.09E-06,0.550101089,-8.80E-06,1
5.289201,0.002022,-0.004271,0.745845,3.478767,4.09E-06,0.556284764,-8.64E-06,1
5.289301,0.002021,-0.004194,0.746833,3.471011,4.08E-06,0.55775953,-8.48E-06,1
5.289401,0.002021,-0.004123,0.745017,3.464769,4.08E-06,0.55505033,-8.33E-06,1
5.289501,0.002021,-0.003995,0.776731,3.459923,4.08E-06,0.603311046,-8.07E-06,1
5.289601,0.002021,-0.003996,0.729957,3.43986,4.08E-06,0.532837222,-8.08E-06,1
5.289701,0.00202,-0.003876,0.758,3.455794,4.08E-06,0.574564,-7.83E-06,1
5.289801,0.00202,-0.003823,0.74405,3.437474,4.08E-06,0.553610403,-7.72E-06,1
5.289901,0.00202,-0.003774,0.729045,3.438905,4.08E-06,0.531506612,-7.62E-06,1
5.290001,0.00202,-0.003727,0.713161,3.440718,4.08E-06,0.508598612,-7.53E-06,1
5.290101,0.002019,-0.003624,0.73256,3.388289,4.08E-06,0.536644154,-7.32E-06,1
5.290201,0.002019,-0.003586,0.711063,3.322788,4.08E-06,0.50561059,-7.24E-06,1
5.290301,0.002019,-0.003551,0.689509,3.277592,4.08E-06,0.475422661,-7.17E-06,1
5.290401,0.002018,-0.003518,0.667981,3.2338,4.07E-06,0.446198616,-7.10E-06,1
5.290501,0.002018,-0.003427,0.682554,3.191761,4.07E-06,0.465879963,-6.92E-06,1
5.290601,0.002018,-0.003461,0.620974,3.134885,4.07E-06,0.385608709,-6.98E-06,1
5.290701,0.002018,-0.003374,0.636326,3.114409,4.07E-06,0.404910778,-6.81E-06,1
5.290801,0.002017,-0.003411,0.575601,3.06011,4.07E-06,0.331316511,-6.88E-06,1
5.290901,0.002017,-0.003387,0.555872,3.042513,4.07E-06,0.30899368,-6.83E-06,1
5.291001,0.002017,-0.003423,0.500438,3.007453,4.07E-06,0.250438192,-6.90E-06,1
5.291101,0.002016,-0.003458,0.449655,2.990658,4.06E-06,0.202189619,-6.97E-06,1
5.291201,0.002016,-0.003551,0.367164,2.973306,4.06E-06,0.134809403,-7.16E-06,1
5.291301,0.002015,-0.003638,0.292954,2.972373,4.06E-06,0.085822046,-7.33E-06,1
5.291401,0.002015,-0.003719,0.226327,2.96957,4.06E-06,0.051223911,-7.49E-06,1
5.291501,0.002014,-0.003796,0.16664,2.965451,4.06E-06,0.02776889,-7.65E-06,1
5.291601,0.002014,-0.003868,0.113302,2.960126,4.06E-06,0.012837343,-7.79E-06,1
5.291701,0.002013,-0.003996,0.029764,2.953707,4.05E-06,0.000885896,-8.04E-06,1
5.291801,0.002012,-0.004056,-0.008158,2.962797,4.05E-06,6.66E-05,-8.16E-06,1
5.291901,0.002012,-0.004233,-0.113636,2.952677,4.05E-06,0.01291314,-8.52E-06,1
5.292001,0.002011,-0.004339,-0.170427,2.975275,4.04E-06,0.029045362,-8.73E-06,1
5.292101,0.00201,-0.004499,-0.255994,2.977101,4.04E-06,0.065532928,-9.04E-06,1
5.292201,0.00201,-0.004589,-0.29468,2.994094,4.04E-06,0.086836302,-9.22E-06,1
5.292301,0.002009,-0.004733,-0.363802,2.991145,4.04E-06,0.132351895,-9.51E-06,1
5.292401,0.002008,-0.004869,-0.423568,3.00374,4.03E-06,0.179409851,-9.78E-06,1
5.292501,0.002008,-0.004997,-0.474852,3.013251,4.03E-06,0.225484422,-1.00E-05,1
5.292601,0.002007,-0.005177,-0.554458,3.020326,4.03E-06,0.307423674,-1.04E-05,1
5.292701,0.002006,-0.005347,-0.622802,3.041652,4.02E-06,0.387882331,-1.07E-05,1
5.292801,0.002005,-0.005446,-0.644948,3.059099,4.02E-06,0.415957923,-1.09E-05,1
5.292901,0.002005,-0.005599,-0.698194,3.056858,4.02E-06,0.487474862,-1.12E-05,1
5.293001,0.002004,-0.005743,-0.74273,3.069986,4.02E-06,0.551647853,-1.15E-05,1
5.293101,0.002003,-0.005879,-0.779407,3.079878,4.01E-06,0.607475272,-1.18E-05,1
5.293201,0.002002,-0.006006,-0.809009,3.087194,4.01E-06,0.654495562,-1.20E-05,1
5.293301,0.002002,-0.006066,-0.796254,3.092133,4.01E-06,0.634020433,-1.21E-05,1
5.293401,0.002001,-0.006242,-0.854116,3.07839,4.00E-06,0.729514141,-1.25E-05,1
5.293501,0.002,-0.006287,-0.830169,3.097461,0.000004,0.689180569,-0.000012574,1
5.293601,0.001999,-0.00645,-0.87802,3.079364,4.00E-06,0.77091912,-1.29E-05,1
5.293701,0.001998,-0.006543,-0.88114,3.09485,3.99E-06,0.7764077,-1.31E-05,1
5.293801,0.001997,-0.00669,-0.916726,3.089969,3.99E-06,0.840386559,-1.34E-05,1
5.293901,0.001997,-0.006829,-0.944869,3.100646,3.99E-06,0.892777427,-1.36E-05,1
5.294001,0.001996,-0.006899,-0.930334,3.108247,3.98E-06,0.865521352,-1.38E-05,1
5.294101,0.001995,-0.007025,-0.950142,3.096921,3.98E-06,0.90276982,-1.40E-05,1
5.294201,0.001994,-0.007084,-0.928224,3.101674,3.98E-06,0.861599794,-1.41E-05,1
5.294301,0.001993,-0.007199,-0.941516,3.087354,3.97E-06,0.886452378,-1.43E-05,1
5.294401,0.001992,-0.007307,-0.949871,3.089392,3.97E-06,0.902254917,-1.46E-05,1
5.294501,0.001991,-0.007408,-0.953834,3.089109,3.96E-06,0.9097993,-1.47E-05,1
5.294601,0.001991,-0.007444,-0.917902,3.087102,3.96E-06,0.842544082,-1.48E-05,1
5.294701,0.001989,-0.007597,-0.954848,3.067014,3.96E-06,0.911734703,-1.51E-05,1
5.294801,0.001989,-0.007621,-0.912056,3.080299,3.96E-06,0.831846147,-1.52E-05,1
5.294901,0.001988,-0.007764,-0.942961,3.056937,3.95E-06,0.889175448,-1.54E-05,1
5.295001,0.001987,-0.007838,-0.930875,3.067643,3.95E-06,0.866528266,-1.56E-05,1
5.295101,0.001986,-0.007908,-0.916844,3.058434,3.94E-06,0.84060292,-1.57E-05,1
5.295201,0.001985,-0.007974,-0.901146,3.048703,3.94E-06,0.812064113,-1.58E-05,1
5.295301,0.001984,-0.008035,-0.884031,3.0381,3.94E-06,0.781510809,-1.59E-05,1
5.295401,0.001983,-0.008153,-0.901725,3.026728,3.93E-06,0.813107976,-1.62E-05,1
5.295501,0.001982,-0.008204,-0.878114,3.03117,3.93E-06,0.771084197,-1.63E-05,1
5.295601,0.001981,-0.008312,-0.89009,3.016689,3.92E-06,0.792260208,-1.65E-05,1
5.295701,0.00198,-0.008413,-0.897467,3.018692,3.92E-06,0.805447016,-1.67E-05,1
5.295801,0.001979,-0.008508,-0.900755,3.018492,3.92E-06,0.81135957,-1.68E-05,1
5.295901,0.001978,-0.008598,-0.900418,3.016675,3.91E-06,0.810752575,-1.70E-05,1
5.296001,0.001977,-0.008742,-0.932878,3.013374,3.91E-06,0.870261363,-1.73E-05,1
5.296101,0.001976,-0.008817,-0.922202,3.025219,3.90E-06,0.850456529,-1.74E-05,1
5.296201,0.001975,-0.009008,-0.981448,3.01752,3.90E-06,0.963240177,-1.78E-05,1
5.296301,0.001974,-0.009128,-0.994265,3.042227,3.90E-06,0.98856289,-1.80E-05,1
5.296401,0.001973,-0.00924,-1.00201,3.045874,3.89E-06,1.00402404,-1.82E-05,1
5.296501,0.001972,-0.009346,-1.005247,3.047923,3.89E-06,1.010521531,-1.84E-05,1
5.296601,0.00197,-0.009505,-1.040488,3.048097,3.88E-06,1.082615278,-1.87E-05,1
5.296701,0.001969,-0.009655,-1.067882,3.063067,3.88E-06,1.140371966,-1.90E-05,1
5.296801,0.001968,-0.009735,-1.052242,3.074665,3.87E-06,1.107213227,-1.92E-05,1
5.296901,0.001967,-0.009931,-1.106635,3.067049,3.87E-06,1.224641023,-1.95E-05,1
5.297001,0.001965,-0.010115,-1.150712,3.091743,3.86E-06,1.324138107,-1.99E-05,1
5.297101,0.001964,-0.010228,-1.149517,3.111799,3.86E-06,1.321389333,-2.01E-05,1
5.297201,0.001963,-0.010395,-1.180322,3.11187,3.85E-06,1.393160024,-2.04E-05,1
5.297301,0.001962,-0.010551,-1.203292,3.127023,3.85E-06,1.447911637,-2.07E-05,1
5.297401,0.00196,-0.010698,-1.219257,3.138676,3.84E-06,1.486587632,-2.10E-05,1
5.297501,0.001959,-0.010836,-1.228974,3.147508,3.84E-06,1.510377093,-2.12E-05,1
5.297601,0.001958,-0.011026,-1.269136,3.153736,3.83E-06,1.610706186,-2.16E-05,1
5.297701,0.001956,-0.011204,-1.300054,3.174072,3.83E-06,1.690140403,-2.19E-05,1
5.297801,0.001955,-0.011432,-1.358693,3.1904,3.82E-06,1.846046668,-2.23E-05,1
5.297901,0.001953,-0.011586,-1.369615,3.219924,3.81E-06,1.875845248,-2.26E-05,1
5.298001,0.001952,-0.011731,-1.374335,3.228082,3.81E-06,1.888796692,-2.29E-05,1
5.298101,0.001951,-0.011867,-1.373558,3.233954,3.81E-06,1.886661579,-2.32E-05,1
5.298201,0.001949,-0.012055,-1.403927,3.237326,3.80E-06,1.971011021,-2.35E-05,1
5.298301,0.001948,-0.012292,-1.461707,3.254916,3.79E-06,2.136587354,-2.39E-05,1
5.298401,0.001946,-0.012454,-1.471499,3.2851,3.79E-06,2.165309307,-2.42E-05,1
5.298501,0.001944,-0.012607,-1.474854,3.293766,3.78E-06,2.175194321,-2.45E-05,1
5.298601,0.001943,-0.012751,-1.472509,3.299996,3.78E-06,2.168282755,-2.48E-05,1
5.298701,0.001941,-0.012886,-1.465135,3.30359,3.77E-06,2.146620568,-2.50E-05,1
5.298801,0.00194,-0.013072,-1.489346,3.304775,3.76E-06,2.218151508,-2.54E-05,1
5.298901,0.001938,-0.013248,-1.505377,3.320254,3.76E-06,2.266159912,-2.57E-05,1
5.299001,0.001937,-0.013413,-1.514122,3.331904,3.75E-06,2.292565431,-2.60E-05,1
5.299101,0.001935,-0.013568,-1.516399,3.34042,3.74E-06,2.299465927,-2.63E-05,1
5.299201,0.001933,-0.013774,-1.548951,3.346049,3.74E-06,2.3992492,-2.66E-05,1
5.299301,0.001932,-0.013908,-1.536139,3.365527,3.73E-06,2.359723027,-2.69E-05,1
5.299401,0.00193,-0.014033,-1.519287,3.36426,3.72E-06,2.308232988,-2.71E-05,1
5.299501,0.001928,-0.014211,-1.534928,3.361292,3.72E-06,2.356003965,-2.74E-05,1
5.299601,0.001927,-0.014379,-1.543222,3.372872,3.71E-06,2.381534141,-2.77E-05,1
5.299701,0.001925,-0.014536,-1.544995,3.38087,3.71E-06,2.38700955,-2.80E-05,1
5.299801,0.001923,-0.014624,-1.505,3.385967,3.70E-06,2.265025,-2.81E-05,1
5.299901,0.001922,-0.014706,-1.464243,3.371895,3.69E-06,2.144007563,-2.83E-05,1
5.300001,0.00192,-0.014844,-1.458958,3.357191,3.69E-06,2.128558446,-2.85E-05,1
5.300101,0.001918,-0.014973,-1.449036,3.413044,3.68E-06,2.099705329,-2.87E-05,1
5.300201,0.001917,-0.015095,-1.435052,3.463502,3.67E-06,2.059374243,-2.89E-05,1
5.300301,0.001915,-0.015269,-1.45353,3.51056,3.67E-06,2.112749461,-2.92E-05,1
5.300401,0.001913,-0.015373,-1.428625,3.570894,3.66E-06,2.040969391,-2.94E-05,1
5.300501,0.001912,-0.015471,-1.401475,3.609894,3.66E-06,1.964132176,-2.96E-05,1
5.300601,0.00191,-0.015502,-1.336441,3.646588,3.65E-06,1.786074546,-2.96E-05,1
5.300701,0.001908,-0.015652,-1.346165,3.664214,3.64E-06,1.812160207,-2.99E-05,1
5.300801,0.001907,-0.015673,-1.277911,3.71426,3.64E-06,1.633056524,-2.99E-05,1
5.300901,0.001905,-0.015753,-1.249001,3.726729,3.63E-06,1.560003498,-3.00E-05,1
5.301001,0.001903,-0.015768,-1.18296,3.755855,3.62E-06,1.399394362,-3.00E-05,1
5.301101,0.001902,-0.015782,-1.120348,3.765993,3.62E-06,1.255179641,-3.00E-05,1
5.301201,0.0019,-0.015795,-1.06099,3.776034,0.00000361,1.12569978,-3.00E-05,1
5.301301,0.001899,-0.015747,-0.968722,3.785571,3.61E-06,0.938422313,-2.99E-05,1
5.301401,0.001897,-0.015762,-0.919707,3.778141,3.60E-06,0.845860966,-2.99E-05,1
5.301501,0.001895,-0.015716,-0.837086,3.788584,3.59E-06,0.700712971,-2.98E-05,1
5.301601,0.001894,-0.015673,-0.761068,3.781587,3.59E-06,0.579224501,-2.97E-05,1
5.301701,0.001892,-0.015633,-0.69116,3.775929,3.58E-06,0.477702146,-2.96E-05,1
5.301801,0.001891,-0.015535,-0.5909,3.771106,3.58E-06,0.34916281,-2.94E-05,1
5.301901,0.00189,-0.015503,-0.536184,3.750564,3.57E-06,0.287493282,-2.93E-05,1
5.302001,0.001888,-0.015413,-0.449906,3.749057,3.56E-06,0.202415409,-2.91E-05,1
5.302101,0.001887,-0.015388,-0.408051,3.731193,3.56E-06,0.166505619,-2.90E-05,1
5.302201,0.001885,-0.015365,-0.369599,3.732176,3.55E-06,0.136603421,-2.90E-05,1
5.302301,0.001884,-0.015223,-0.262292,3.733117,3.55E-06,0.068797093,-2.87E-05,1
5.302401,0.001882,-0.015149,-0.202532,3.701416,3.54E-06,0.041019211,-2.85E-05,1
5.302501,0.001881,-0.015021,-0.112999,3.690164,3.54E-06,0.012768774,-2.83E-05,1
5.302601,0.00188,-0.014959,-0.06948,3.663471,3.53E-06,0.00482747,-2.81E-05,1
5.302701,0.001878,-0.014842,0.005223,3.656487,3.53E-06,2.73E-05,-2.79E-05,1
5.302801,0.001877,-0.014791,0.035212,3.633763,3.52E-06,0.001239885,-2.78E-05,1
5.302901,0.001876,-0.014744,0.061583,3.630457,3.52E-06,0.003792466,-2.77E-05,1
5.303001,0.001874,-0.014639,0.120663,3.627639,3.51E-06,0.01455956,-2.74E-05,1
5.303101,0.001873,-0.014601,0.136432,3.60917,3.51E-06,0.018613691,-2.73E-05,1
5.303201,0.001872,-0.014505,0.185874,3.609788,3.50E-06,0.034549144,-2.72E-05,1
5.303301,0.00187,-0.014474,0.192892,3.594092,3.50E-06,0.037207324,-2.71E-05,1
5.303401,0.001869,-0.014326,0.270398,3.59728,3.49E-06,0.073115078,-2.68E-05,1
5.303501,0.001868,-0.014366,0.22991,3.567454,3.49E-06,0.052858608,-2.68E-05,1
5.303601,0.001866,-0.014284,0.265306,3.591142,3.48E-06,0.070387274,-2.67E-05,1
5.303701,0.001865,-0.014267,0.259628,3.579307,3.48E-06,0.067406698,-2.66E-05,1
5.303801,0.001864,-0.014191,0.289675,3.586449,3.47E-06,0.083911606,-2.65E-05,1
5.303901,0.001862,-0.01412,0.315183,3.576749,3.47E-06,0.099340323,-2.63E-05,1
5.304001,0.001861,-0.014053,0.336586,3.56895,3.46E-06,0.113290135,-2.62E-05,1
5.304101,0.00186,-0.013989,0.354287,3.562502,3.46E-06,0.125519278,-2.60E-05,1
5.304201,0.001858,-0.01399,0.332652,3.557309,3.45E-06,0.110657353,-2.60E-05,1
5.304301,0.001857,-0.013931,0.348337,3.569773,3.45E-06,0.121338666,-2.59E-05,1
5.304401,0.001856,-0.013935,0.324943,3.564987,3.44E-06,0.105587953,-2.59E-05,1
5.304501,0.001854,-0.013879,0.339102,3.578201,3.44E-06,0.114990166,-2.57E-05,1
5.304601,0.001853,-0.013826,0.350392,3.574077,3.43E-06,0.122774554,-2.56E-05,1
5.304701,0.001852,-0.013836,0.323107,3.571383,3.43E-06,0.104398133,-2.56E-05,1
5.304801,0.00185,-0.013726,0.369834,3.586101,3.42E-06,0.136777188,-2.54E-05,1
5.304901,0.001849,-0.013743,0.337791,3.56685,3.42E-06,0.11410276,-2.54E-05,1
5.305001,0.001848,-0.013698,0.344262,3.58371,3.42E-06,0.118516325,-2.53E-05,1
5.305101,0.001846,-0.013716,0.31274,3.582524,3.41E-06,0.097806308,-2.53E-05,1
5.305201,0.001845,-0.013673,0.319761,3.599011,3.40E-06,0.102247097,-2.52E-05,1
5.305301,0.001844,-0.013633,0.324814,3.597849,3.40E-06,0.105504135,-2.51E-05,1
5.305401,0.001842,-0.013595,0.32811,3.597825,3.39E-06,0.107656172,-2.50E-05,1
5.305501,0.001841,-0.013499,0.36584,3.598443,3.39E-06,0.133838906,-2.49E-05,1
5.305601,0.00184,-0.013469,0.361862,3.583155,3.39E-06,0.130944107,-2.48E-05,1
5.305701,0.001839,-0.013381,0.393044,3.586725,3.38E-06,0.154483586,-2.46E-05,1
5.305801,0.001837,-0.013358,0.383182,3.573767,3.37E-06,0.146828445,-2.45E-05,1
5.305901,0.001836,-0.013337,0.373088,3.579491,3.37E-06,0.139194656,-2.45E-05,1
5.306001,0.001835,-0.013257,0.398826,3.585015,3.37E-06,0.159062178,-2.43E-05,1
5.306101,0.001834,-0.013181,0.420132,3.574247,3.36E-06,0.176510897,-2.42E-05,1
5.306201,0.001832,-0.01311,0.437446,3.565464,3.36E-06,0.191359003,-2.40E-05,1
5.306301,0.001831,-0.013044,0.45117,3.558122,3.35E-06,0.203554369,-2.39E-05,1
5.306401,0.00183,-0.012921,0.497672,3.552119,3.35E-06,0.24767742,-2.36E-05,1
5.306501,0.001829,-0.012806,0.536969,3.530851,3.35E-06,0.288335707,-2.34E-05,1
5.306601,0.001828,-0.012757,0.53376,3.512533,3.34E-06,0.284899738,-2.33E-05,1
5.306701,0.001827,-0.012712,0.529002,3.513055,3.34E-06,0.279843116,-2.32E-05,1
5.306801,0.001826,-0.012609,0.558893,3.513937,3.33E-06,0.312361385,-2.30E-05,1
5.306901,0.001825,-0.012453,0.619294,3.499036,3.33E-06,0.383525058,-2.27E-05,1
5.307001,0.001823,-0.012366,0.634434,3.470095,3.32E-06,0.4025065,-2.25E-05,1
5.307101,0.001822,-0.012224,0.681528,3.461348,3.32E-06,0.464480415,-2.23E-05,1
5.307201,0.001821,-0.01209,0.720687,3.437326,3.32E-06,0.519389752,-2.20E-05,1
5.307301,0.00182,-0.011965,0.752693,3.416651,3.31E-06,0.566546752,-2.18E-05,1
5.307401,0.00182,-0.011787,0.814264,3.39867,3.31E-06,0.663025862,-2.15E-05,1
5.307501,0.001819,-0.01168,0.829737,3.366692,3.31E-06,0.688463489,-2.12E-05,1
5.307601,0.001818,-0.011579,0.840421,3.355343,3.31E-06,0.706307457,-2.11E-05,1
5.307701,0.001817,-0.011484,0.846837,3.345612,3.30E-06,0.717132905,-2.09E-05,1
5.307801,0.001816,-0.011335,0.885457,3.337774,3.30E-06,0.784034099,-2.06E-05,1
5.307901,0.001815,-0.011195,0.916394,3.315173,3.29E-06,0.839777963,-2.03E-05,1
5.308001,0.001814,-0.011063,0.940431,3.295985,3.29E-06,0.884410466,-2.01E-05,1
5.308101,0.001813,-0.01094,0.958284,3.279559,3.29E-06,0.918308225,-1.98E-05,1
5.308201,0.001812,-0.010763,1.00661,3.265696,3.28E-06,1.013263692,-1.95E-05,1
5.308301,0.001811,-0.010657,1.009686,3.237699,3.28E-06,1.019465819,-1.93E-05,1
5.308401,0.00181,-0.010498,1.04477,3.230201,3.28E-06,1.091544353,-1.90E-05,1
5.308501,0.00181,-0.010348,1.072009,3.207693,3.28E-06,1.149203296,-1.87E-05,1
5.308601,0.001809,-0.010267,1.056218,3.188772,3.27E-06,1.115596464,-1.86E-05,1
5.308701,0.001808,-0.010071,1.110462,3.189264,3.27E-06,1.233125853,-1.82E-05,1
5.308801,0.001807,-0.010007,1.082395,3.15764,3.27E-06,1.171578936,-1.81E-05,1
5.308901,0.001806,-0.009886,1.089699,3.163843,3.26E-06,1.187443911,-1.79E-05,1
5.309001,0.001806,-0.009773,1.092229,3.153584,3.26E-06,1.192964188,-1.77E-05,1
5.309101,0.001805,-0.009607,1.126533,3.145965,3.26E-06,1.2690766,-1.73E-05,1
5.309201,0.001804,-0.00951,1.116788,3.123863,3.25E-06,1.247215437,-1.72E-05,1
5.309301,0.001803,-0.00936,1.140157,3.121941,3.25E-06,1.299957985,-1.69E-05,1
5.309401,0.001803,-0.009218,1.156701,3.104709,3.25E-06,1.337957203,-1.66E-05,1
5.309501,0.001802,-0.009085,1.167156,3.09078,3.25E-06,1.362253128,-1.64E-05,1
5.309601,0.001801,-0.00896,1.172192,3.079496,3.24E-06,1.374034085,-1.61E-05,1
5.309701,0.001801,-0.008842,1.172421,3.070659,3.24E-06,1.374571001,-1.59E-05,1
5.309801,0.0018,-0.008792,1.132404,3.064074,0.00000324,1.282338819,-1.58E-05,1
5.309901,0.001799,-0.008624,1.164967,3.07606,3.24E-06,1.357148111,-1.55E-05,1
5.310001,0.001798,-0.008587,1.117547,3.055132,3.23E-06,1.248911297,-1.54E-05,1
5.310101,0.001798,-0.008432,1.143623,3.016285,3.23E-06,1.307873566,-1.52E-05,1
5.310201,0.001797,-0.008406,1.090546,2.946527,3.23E-06,1.189290578,-1.51E-05,1
5.310301,0.001796,-0.008261,1.111722,2.914944,3.23E-06,1.235925805,-1.48E-05,1
5.310401,0.001796,-0.008246,1.054431,2.850798,3.23E-06,1.111824734,-1.48E-05,1
5.310501,0.001795,-0.008171,1.036013,2.824531,3.22E-06,1.073322936,-1.47E-05,1
5.310601,0.001794,-0.008101,1.016008,2.781892,3.22E-06,1.032272256,-1.45E-05,1
5.310701,0.001793,-0.008035,0.994675,2.742028,3.21E-06,0.989378356,-1.44E-05,1
5.310801,0.001793,-0.007973,0.972244,2.704356,3.21E-06,0.945258396,-1.43E-05,1
5.310901,0.001792,-0.007974,0.912924,2.668761,3.21E-06,0.83343023,-1.43E-05,1
5.311001,0.001791,-0.007916,0.893222,2.651623,3.21E-06,0.797845541,-1.42E-05,1
5.311101,0.00179,-0.007981,0.800598,2.618014,3.20E-06,0.640957158,-1.43E-05,1
5.311201,0.00179,-0.007982,0.751873,2.619664,3.20E-06,0.565313008,-1.43E-05,1
5.311301,0.001789,-0.008043,0.670113,2.602901,3.20E-06,0.449051433,-1.44E-05,1
5.311401,0.001788,-0.008041,0.631458,2.603496,3.20E-06,0.398739206,-1.44E-05,1
5.311501,0.001787,-0.008158,0.523028,2.586175,3.19E-06,0.273558289,-1.46E-05,1
5.311601,0.001786,-0.008209,0.461337,2.602777,3.19E-06,0.212831828,-1.47E-05,1
5.311701,0.001785,-0.008256,0.405166,2.599719,3.19E-06,0.164159488,-1.47E-05,1
5.311801,0.001784,-0.008361,0.318075,2.596353,3.18E-06,0.101171706,-1.49E-05,1
5.311901,0.001783,-0.008459,0.239976,2.608804,3.18E-06,0.057588481,-1.51E-05,1
5.312001,0.001782,-0.008552,0.170104,2.61883,3.18E-06,0.028935371,-1.52E-05,1
5.312101,0.001781,-0.008578,0.143753,2.627012,3.17E-06,0.020664925,-1.53E-05,1
5.312201,0.00178,-0.008724,0.047951,2.616985,3.17E-06,0.002299298,-1.55E-05,1
5.312301,0.001779,-0.00874,0.035128,2.640199,3.16E-06,0.001233976,-1.55E-05,1
5.312401,0.001778,-0.008876,-0.048329,2.62663,3.16E-06,0.002335692,-1.58E-05,1
5.312501,0.001777,-0.009003,-0.121897,2.646988,3.16E-06,0.014858879,-1.60E-05,1
5.312601,0.001776,-0.009123,-0.186463,2.663786,3.15E-06,0.03476845,-1.62E-05,1
5.312701,0.001775,-0.009236,-0.242843,2.678099,3.15E-06,0.058972723,-1.64E-05,1
5.312801,0.001774,-0.009282,-0.255785,2.690097,3.15E-06,0.065425966,-1.65E-05,1
5.312901,0.001773,-0.009385,-0.302301,2.68346,3.14E-06,0.091385895,-1.66E-05,1
5.313001,0.001772,-0.009482,-0.342313,2.693168,3.14E-06,0.11717819,-1.68E-05,1
5.313101,0.00177,-0.009633,-0.412436,2.70054,3.13E-06,0.170103454,-1.71E-05,1
5.313201,0.001769,-0.009655,-0.400912,2.722662,3.13E-06,0.160730432,-1.71E-05,1
5.313301,0.001768,-0.009735,-0.425286,2.708351,3.13E-06,0.180868182,-1.72E-05,1
5.313401,0.001767,-0.009871,-0.481292,2.71139,3.12E-06,0.231641989,-1.74E-05,1
5.313501,0.001766,-0.009939,-0.493046,2.729123,3.12E-06,0.243094358,-1.76E-05,1
5.313601,0.001765,-0.010003,-0.501656,2.727296,3.12E-06,0.251658742,-1.77E-05,1
5.313701,0.001764,-0.010063,-0.507459,2.724842,3.11E-06,0.257514637,-1.78E-05,1
5.313801,0.001763,-0.010119,-0.510759,2.721419,3.11E-06,0.260874756,-1.78E-05,1
5.313901,0.001762,-0.010112,-0.475837,2.717125,3.10E-06,0.226420851,-1.78E-05,1
5.314001,0.00176,-0.010225,-0.515266,2.69554,3.10E-06,0.265499051,-0.000017996,1
5.314101,0.001759,-0.010211,-0.476251,2.708056,3.09E-06,0.226815015,-1.80E-05,1
5.314201,0.001758,-0.010319,-0.512063,2.684591,3.09E-06,0.262208516,-1.81E-05,1
5.314301,0.001757,-0.01036,-0.505863,2.695803,3.09E-06,0.255897375,-1.82E-05,1
5.314401,0.001756,-0.010398,-0.498563,2.687656,3.08E-06,0.248565065,-1.83E-05,1
